yyyy;mm;dd;date;uvief;uvdef;uvdvf;uvddf;ozone
1971;11;10;1971-11-10;15233.14015;7220.13138;14576.81048;5134.72441;2408.43760
1971;11;11;1971-11-11;13202.98670;6291.27372;12414.81866;4059.01157;2654.01277
1971;11;12;1971-11-12;11317.33423;5427.51494;10411.12488;3140.41868;2952.30134
1971;11;13;1971-11-13;10413.02772;5013.32828;9452.76890;2730.28350;3127.44174
1971;11;14;1971-11-14;10501.02644;5054.45332;9548.76497;2771.46268;3101.85614
1971;11;15;1971-11-15;11580.67667;5549.82550;10700.24011;3272.77274;2886.87934
1971;11;16;1971-11-16;12040.62532;5761.62430;11193.74437;3498.24606;2801.11574
1971;11;17;1971-11-17;11861.38862;5679.06421;11006.18458;3415.75809;2824.19040
1971;11;18;1971-11-18;11521.32247;5523.92240;10648.49565;3257.39174;2875.97800
1971;11;19;1971-11-19;11578.99462;5550.39474;10713.81232;3289.64953;2858.72226
1971;11;20;1971-11-20;11264.56192;5407.08464;10383.13536;3144.51250;2907.59332
1971;11;21;1971-11-21;11584.47201;5553.82076;10727.58223;3300.88899;2843.56720
1971;11;22;1971-11-22;11633.42623;5576.63173;10783.67951;3328.64581;2828.93146
1971;11;23;1971-11-23;12808.73409;6116.68533;12039.45202;3913.05313;2637.20200
1971;11;24;1971-11-24;11628.34415;5574.80063;10785.11542;3333.81269;2816.64146
1971;11;25;1971-11-25;10134.84324;4888.48736;9199.47678;2646.20394;3100.29066
1971;11;26;1971-11-26;10914.69839;5247.59108;10032.13473;3004.25617;2932.30400
1971;11;27;1971-11-27;11643.81178;5582.86205;10812.82223;3353.27846;2794.13640
1971;11;28;1971-11-28;12184.65049;5831.17339;11392.78400;3622.42206;2700.65426
1971;11;29;1971-11-29;12456.39195;5956.03673;11685.65586;3761.26071;2653.54854
1971;11;30;1971-11-30;12429.91048;5944.22478;11661.00930;3752.34782;2652.52440
1971;12;1;1971-12-01;12260.44827;5866.57521;11483.38669;3671.48371;2672.84520
1971;12;2;1971-12-02;11287.68049;5419.78726;10448.51265;3200.66427;2827.38788
1971;12;3;1971-12-03;10442.81567;5031.49596;9551.05810;2810.32884;2982.91640
1971;12;4;1971-12-04;10784.46835;5188.67119;9918.22224;2970.30484;2910.23694
1971;12;5;1971-12-05;11016.21446;5295.93096;10167.87740;3081.50781;2861.23374
1971;12;6;1971-12-06;11479.74836;5509.29178;10664.28771;3305.65675;2774.50360
1971;12;7;1971-12-07;10768.71035;5182.36797;9909.05929;2971.63732;2898.16840
1971;12;8;1971-12-08;12421.24480;5941.93760;11673.20614;3776.47854;2615.85414
1971;12;9;1971-12-09;12136.63436;5811.24111;11372.12222;3636.12817;2655.44946
1971;12;10;1971-12-10;11845.19104;5677.56165;11063.33316;3494.72537;2697.67506
1971;12;11;1971-12-11;12909.05521;6166.97833;12201.37587;4034.43217;2536.65494
1971;12;12;1971-12-12;12209.18679;5844.94358;11456.29743;3680.92073;2633.57560
1971;12;13;1971-12-13;13447.18179;6413.85309;12779.93896;4321.28022;2459.79254
1971;12;14;1971-12-14;12699.55309;6070.36140;11983.30266;3933.66467;2556.60320
1971;12;15;1971-12-15;11296.10257;5424.87674;10486.21055;3238.43278;2773.36574
1971;12;16;1971-12-16;10698.49165;5150.28215;9849.26882;2954.93116;2882.02000
1971;12;17;1971-12-17;11882.99580;5695.52410;11113.00778;3523.89645;2675.13988
1971;12;18;1971-12-18;12082.57220;5787.52756;11326.06538;3623.15859;2643.96560
1971;12;19;1971-12-19;10436.12343;5029.74066;9569.12477;2832.75132;2932.90508
1971;12;20;1971-12-20;11864.66934;5687.01374;11091.71988;3513.07588;2678.23666
1971;12;21;1971-12-21;13354.04900;6372.41750;12682.59340;4273.12327;2465.63920
1971;12;22;1971-12-22;12803.04130;6119.11213;12093.43944;3984.66898;2539.82280
1971;12;23;1971-12-23;14136.57006;6732.29017;13517.36543;4690.13065;2372.31320
1971;12;24;1971-12-24;13344.63716;6368.43612;12670.03999;4264.19422;2470.06946
1971;12;25;1971-12-25;11911.01468;5709.56821;11137.19005;3529.92314;2675.11880
1971;12;26;1971-12-26;11516.15435;5527.56979;10714.83320;3334.59126;2741.28160
1971;12;27;1971-12-27;12448.11622;5956.96465;11708.09347;3794.77509;2597.11186
1971;12;28;1971-12-28;11406.55601;5477.18529;10595.56060;3278.23026;2764.05654
1971;12;29;1971-12-29;11767.28871;5643.91964;10978.50784;3451.21798;2706.57066
1971;12;30;1971-12-30;11673.55055;5600.59236;10876.83383;3403.89805;2724.62894
1971;12;31;1971-12-31;12303.70586;5890.09083;11547.35674;3712.69934;2629.01000
1972;1;1;1972-01-01;12253.87962;5867.59118;11491.64409;3684.41157;2639.72600
1972;1;2;1972-01-02;12592.56690;6023.40642;11851.44232;3852.43604;2593.65920
1972;1;3;1972-01-03;12641.67197;6045.37742;11901.70779;3873.66573;2590.23480
1972;1;4;1972-01-04;12473.99879;5968.87429;11719.57489;3785.87062;2618.44440
1972;1;5;1972-01-05;11384.72270;5467.88912;10554.86148;3247.16413;2796.92080
1972;1;6;1972-01-06;12244.78781;5862.93287;11470.18820;3664.02217;2660.90880
1972;1;7;1972-01-07;13362.31219;6376.46180;12660.28738;4231.00433;2507.95640
1972;1;8;1972-01-08;12795.09306;6116.13312;12051.52998;3933.18418;2589.08440
1972;1;9;1972-01-09;12959.16785;6191.14344;12223.71306;4013.40107;2570.95080
1972;1;10;1972-01-10;13024.87184;6220.64911;12290.36370;4042.16888;2567.06014
1972;1;11;1972-01-11;12909.75144;6167.91511;12163.79747;3978.88279;2588.25932
1972;1;12;1972-01-12;13098.57561;6254.28407;12362.66376;4071.44363;2567.06680
1972;1;13;1972-01-13;13032.14859;6224.22136;12287.81357;4031.96041;2582.01612
1972;1;14;1972-01-14;12907.10621;6165.98225;12150.56133;3963.51144;2604.68654
1972;1;15;1972-01-15;13634.92070;6500.36730;12924.44554;4335.26637;2512.39734
1972;1;16;1972-01-16;13072.03105;6241.45366;12320.32577;4039.12527;2592.90640
1972;1;17;1972-01-17;13037.63077;6225.09519;12279.38255;4017.06878;2602.20480
1972;1;18;1972-01-18;12306.33994;5889.29703;11496.19532;3646.20914;2715.72094
1972;1;19;1972-01-19;13109.23987;6257.77793;12349.20176;4045.23829;2603.71574
1972;1;20;1972-01-20;13297.30999;6343.14480;12546.91843;4138.16140;2583.48680
1972;1;21;1972-01-21;13850.84202;6596.50614;13133.10737;4422.06606;2517.07266
1972;1;22;1972-01-22;12998.35707;6205.25133;12220.58031;3975.83390;2636.24986
1972;1;23;1972-01-23;13578.32337;6471.03954;12835.80736;4270.08208;2563.33320
1972;1;24;1972-01-24;13741.47884;6545.95227;13006.12711;4350.10762;2547.40840
1972;1;25;1972-01-25;13399.83871;6387.89929;12637.29978;4167.71767;2598.67920
1972;1;26;1972-01-26;13299.82801;6342.05465;12526.83319;4111.66583;2618.50800
1972;1;27;1972-01-27;13783.47651;6563.71616;13039.55115;4357.44626;2559.27346
1972;1;28;1972-01-28;13426.40033;6399.18661;12653.92111;4167.28988;2612.71814
1972;1;29;1972-01-29;12321.50901;5891.67354;11472.73553;3608.48521;2781.14094
1972;1;30;1972-01-30;12871.24437;6143.12982;12054.39527;3876.81173;2703.29814
1972;1;31;1972-01-31;13527.64804;6443.61874;12749.58908;4205.08876;2617.82880
1972;2;1;1972-02-01;13912.68126;6619.14434;13156.51402;4400.50608;2572.89294
1972;2;2;1972-02-02;14004.35517;6660.82355;13250.39513;4443.44929;2567.38292
1972;2;3;1972-02-03;13557.36470;6455.61038;12769.60718;4206.53223;2631.88226
1972;2;4;1972-02-04;13039.64714;6218.01939;12214.28190;3939.12962;2710.19066
1972;2;5;1972-02-05;11926.40620;5707.33213;11026.04096;3389.34407;2892.09854
1972;2;6;1972-02-06;11709.10200;5607.18521;10790.86593;3283.02941;2937.41148
1972;2;7;1972-02-07;11837.98452;5665.30434;10924.32060;3340.20332;2920.82014
1972;2;8;1972-02-08;13203.38532;6289.86969;12373.25552;4004.51264;2710.76520
1972;2;9;1972-02-09;13385.26646;6372.83291;12563.00571;4091.54946;2690.03240
1972;2;10;1972-02-10;13713.98225;6522.03868;12908.34656;4255.28201;2650.83174
1972;2;11;1972-02-11;14893.61880;7061.10901;14160.37071;4871.51540;2508.88880
1972;2;12;1972-02-12;15857.07608;7501.32438;15184.50490;5394.77528;2407.51880
1972;2;13;1972-02-13;14847.28359;7037.66241;14103.48521;4837.63008;2523.95054
1972;2;14;1972-02-14;15728.51536;7440.37982;15038.52925;5313.15242;2430.21040
1972;2;15;1972-02-15;14809.47638;7018.53147;14054.45346;4808.12484;2538.45440
1972;2;16;1972-02-16;12767.60092;6084.30533;11879.62215;3757.22152;2819.32400
1972;2;17;1972-02-17;12300.08024;5870.12519;11379.87426;3526.93778;2898.92880
1972;2;18;1972-02-18;13965.08571;6629.97580;13145.42120;4354.18827;2656.54040
1972;2;19;1972-02-19;14022.84948;6655.84234;13203.74976;4381.57016;2653.13680
1972;2;20;1972-02-20;14096.86228;6689.08048;13279.22165;4417.11230;2647.26746
1972;2;21;1972-02-21;14535.07234;6887.92151;13741.75517;4643.33093;2595.51492
1972;2;22;1972-02-22;14358.10836;6805.79946;13550.31733;4547.53048;2620.49880
1972;2;23;1972-02-23;13384.01850;6360.17801;12511.26161;4044.84956;2755.42520
1972;2;24;1972-02-24;13024.74831;6195.21730;12127.46342;3863.60954;2812.39494
1972;2;25;1972-02-25;14084.41454;6677.76995;13249.89245;4397.77460;2665.75106
1972;2;26;1972-02-26;14438.42221;6838.39885;13623.28772;4579.83257;2622.76600
1972;2;27;1972-02-27;14405.09247;6821.66099;13584.37998;4560.41311;2628.96614
1972;2;28;1972-02-28;15320.47112;7237.84265;14553.85691;5045.47852;2521.74160
1972;2;29;1972-02-29;16041.42810;7565.50714;15318.21735;5439.62327;2445.86374
1972;3;1;1972-03-01;15720.93407;7418.21806;14974.53144;5261.15699;2481.04094
1972;3;2;1972-03-02;15843.91487;7472.46140;15103.17612;5327.78553;2469.45386
1972;3;3;1972-03-03;18147.01630;8520.05104;17550.67435;6646.12931;2252.57586
1972;3;4;1972-03-04;16416.19564;7730.86264;15706.23475;5643.67974;2412.16214
1972;3;5;1972-03-05;14956.98100;7064.36361;14153.05160;4843.71896;2572.91814
1972;3;6;1972-03-06;16416.31739;7727.59379;15700.39824;5642.63063;2413.57480
1972;3;7;1972-03-07;16234.39909;7643.39271;15504.85222;5540.86394;2432.98000
1972;3;8;1972-03-08;15445.56005;7282.81779;14665.05999;5106.43677;2517.68186
1972;3;9;1972-03-09;14952.45765;7057.21819;14139.94079;4840.87185;2574.61920
1972;3;10;1972-03-10;16041.85143;7551.07283;15294.10737;5434.35889;2452.95266
1972;3;11;1972-03-11;14358.89612;6783.72257;13506.58114;4529.43037;2647.03440
1972;3;12;1972-03-12;13990.89203;6615.43565;13116.11264;4339.72054;2693.71186
1972;3;13;1972-03-13;14462.36981;6828.64734;13613.98563;4585.16703;2631.18280
1972;3;14;1972-03-14;14230.69004;6721.57026;13367.43946;4466.28769;2659.69574
1972;3;15;1972-03-15;14189.36336;6700.62146;13321.94238;4446.00809;2663.99240
1972;3;16;1972-03-16;14771.84342;6964.33809;13937.46924;4752.67058;2588.99240
1972;3;17;1972-03-17;15845.58792;7450.53861;15075.29585;5336.05681;2464.41440
1972;3;18;1972-03-18;15200.03433;7155.60880;14389.87586;4986.38154;2533.24814
1972;3;19;1972-03-19;15236.02903;7170.76683;14427.57923;5009.08314;2526.63160
1972;3;20;1972-03-20;15404.07869;7244.92365;14603.61622;5102.06957;2504.91294
1972;3;21;1972-03-21;15311.24125;7201.08554;14505.24999;5055.02611;2512.85694
1972;3;22;1972-03-22;15177.97632;7139.36053;14363.95825;4986.34376;2524.70866
1972;3;23;1972-03-23;14123.92251;6659.22135;13247.96391;4432.26139;2649.48880
1972;3;24;1972-03-24;15632.99703;7342.91255;14844.32471;5241.71150;2467.05866
1972;3;25;1972-03-25;15231.16376;7158.52578;14418.95116;5026.27033;2507.00680
1972;3;26;1972-03-26;15580.71473;7315.75446;14788.54158;5221.49433;2464.01414
1972;3;27;1972-03-27;15334.40972;7202.43183;14528.33283;5091.46515;2487.52880
1972;3;28;1972-03-28;16191.72433;7589.21246;15434.61064;5570.06125;2391.86374
1972;3;29;1972-03-29;15342.17653;7202.29922;14536.11964;5104.31841;2476.63920
1972;3;30;1972-03-30;13956.64158;6572.21113;13072.24654;4372.83006;2638.17040
1972;3;31;1972-03-31;14078.12743;6625.31767;13201.37480;4440.42657;2617.04068
1972;4;1;1972-04-01;13720.15236;6461.46652;12823.81413;4260.04662;2658.11360
1972;4;2;1972-04-02;14893.93973;6992.08975;14064.25804;4883.16396;2505.78254
1972;4;3;1972-04-03;14830.02956;6961.22986;13997.22693;4854.17048;2507.87200
1972;4;4;1972-04-04;16610.81173;7765.81961;15879.31575;5850.09688;2314.29814
1972;4;5;1972-04-05;13398.10522;6309.12688;12488.90325;4115.96482;2676.35254
1972;4;6;1972-04-06;13590.23515;6393.98159;12692.76918;4219.45724;2642.99946
1972;4;7;1972-04-07;15019.29621;7039.52959;14200.41504;4980.93350;2459.92080
1972;4;8;1972-04-08;15091.67515;7070.24879;14277.74718;5027.55176;2445.01440
1972;4;9;1972-04-09;14168.17100;6650.23524;13304.95168;4538.00701;2546.46200
1972;4;10;1972-04-10;14521.90651;6808.60287;13679.17333;4732.54529;2496.63746
1972;4;11;1972-04-11;15012.73472;7029.13009;14198.71792;5005.53877;2432.78626
1972;4;12;1972-04-12;14317.52672;6713.33569;13466.75447;4637.90797;2505.38280
1972;4;13;1972-04-13;13732.88437;6446.98732;12852.50997;4335.73026;2570.49880
1972;4;14;1972-04-14;12763.60157;6006.20480;11834.04677;3847.50866;2696.05468
1972;4;15;1972-04-15;13348.80588;6269.82774;12452.02708;4150.96706;2604.46534
1972;4;16;1972-04-16;13666.49725;6411.77363;12788.58485;4322.76668;2553.68840
1972;4;17;1972-04-17;14178.88228;6641.73054;13329.27803;4600.13534;2482.00266
1972;4;18;1972-04-18;14066.00903;6588.75092;13212.94543;4547.21640;2486.66266
1972;4;19;1972-04-19;13078.08976;6140.63075;12175.74216;4039.53823;2606.30746
1972;4;20;1972-04-20;12634.99420;5938.69524;11711.62394;3821.53327;2660.50254
1972;4;21;1972-04-21;12981.15532;6093.55293;12078.40066;4004.10750;2601.43854
1972;4;22;1972-04-22;12429.87104;5842.67359;11501.45452;3732.61044;2671.67280
1972;4;23;1972-04-23;11898.43059;5600.97985;10945.13501;3476.97616;2744.49920
1972;4;24;1972-04-24;11329.46047;5341.98065;10351.23584;3209.98844;2830.40200
1972;4;25;1972-04-25;10690.21513;5051.51971;9683.82010;2916.57164;2937.95000
1972;4;26;1972-04-26;12030.49634;5655.77006;11091.53305;3561.25107;2692.68626
1972;4;27;1972-04-27;12233.99914;5745.97391;11308.05265;3669.52587;2650.67000
1972;4;28;1972-04-28;11001.49724;5188.32483;10018.07689;3079.50919;2845.62160
1972;4;29;1972-04-29;11257.43559;5301.93215;10289.30455;3206.27956;2789.08120
1972;4;30;1972-04-30;11622.14485;5465.40878;10673.95436;3388.80502;2716.59920
1972;5;1;1972-05-01;11363.89188;5347.29730;10406.68874;3270.67354;2748.67334
1972;5;2;1972-05-02;11265.52386;5301.37861;10306.10085;3229.69540;2754.69520
1972;5;3;1972-05-03;11656.38075;5476.45153;10719.17760;3425.08646;2678.45880
1972;5;4;1972-05-04;11741.91096;5513.40070;10810.67781;3473.90203;2654.80014
1972;5;5;1972-05-05;12259.66789;5745.84437;11355.38528;3738.45132;2566.14040
1972;5;6;1972-05-06;11488.93286;5396.87825;10550.86213;3363.57881;2674.76280
1972;5;7;1972-05-07;11416.00632;5362.42971;10477.82199;3334.18441;2675.91320
1972;5;8;1972-05-08;10658.72060;5019.46105;9688.86973;2978.52123;2797.70360
1972;5;9;1972-05-09;10470.51446;4933.05385;9494.61147;2896.05723;2822.23840
1972;5;10;1972-05-10;11635.37894;5457.46109;10715.48596;3461.60541;2609.40294
1972;5;11;1972-05-11;11533.94326;5410.17493;10612.19482;3418.36285;2616.02814
1972;5;12;1972-05-12;10591.97845;4984.31112;9630.11641;2970.43958;2767.29800
1972;5;13;1972-05-13;10086.78751;4754.96406;9104.95749;2742.04572;2853.82906
1972;5;14;1972-05-14;10193.08065;4801.72924;9219.12970;2795.85504;2821.41174
1972;5;15;1972-05-15;10807.79547;5077.91519;9864.82717;3090.13459;2696.68240
1972;5;16;1972-05-16;10308.13517;4851.88921;9345.29047;2860.21424;2778.29160
1972;5;17;1972-05-17;9722.62447;4586.72246;8736.79977;2595.99601;2886.42880
1972;5;18;1972-05-18;10060.97242;4738.21498;9092.29546;2755.50118;2806.71626
1972;5;19;1972-05-19;10552.92242;4958.80858;9608.08038;2990.14158;2703.36840
1972;5;20;1972-05-20;11013.28809;5165.45801;10091.38659;3216.79367;2614.43200
1972;5;21;1972-05-21;10339.16939;4860.47886;9389.33469;2898.76772;2724.48880
1972;5;22;1972-05-22;10071.76476;4739.39660;9113.20672;2779.74492;2766.22240
1972;5;23;1972-05-23;9111.80088;4306.10480;8115.13658;2350.38366;2962.68626
1972;5;24;1972-05-24;9816.25836;4621.97420;8851.41897;2670.26306;2799.27894
1972;5;25;1972-05-25;9773.40549;4602.11797;8808.57079;2654.46363;2799.62920
1972;5;26;1972-05-26;10227.04963;4805.03625;9284.09665;2869.22949;2702.65506
1972;5;27;1972-05-27;10464.98290;4911.88194;9534.94897;2986.13198;2650.67334
1972;5;28;1972-05-28;11043.95224;5171.32689;10140.91832;3271.58958;2544.53974
1972;5;29;1972-05-29;10380.95782;4872.24374;9451.07164;2954.55323;2651.13386
1972;5;30;1972-05-30;10502.77712;4925.85585;9579.76999;3017.04175;2621.70920
1972;5;31;1972-05-31;9903.96065;4655.39188;8957.08447;2737.69871;2726.48560
1972;6;1;1972-06-01;9965.73985;4682.76042;9023.80953;2769.96897;2707.37520
1972;6;2;1972-06-02;10224.67168;4798.75240;9295.63776;2895.05923;2651.77694
1972;6;3;1972-06-03;10976.19749;5136.38197;10081.21037;3262.70412;2517.36520
1972;6;4;1972-06-04;11132.65408;5206.11054;10245.75322;3343.46215;2487.19120
1972;6;5;1972-06-05;11246.61300;5255.98480;10365.73479;3403.51415;2463.89400
1972;6;6;1972-06-06;11100.23608;5189.50588;10214.24162;3333.77655;2481.43934
1972;6;7;1972-06-07;10493.02703;4916.04367;9582.83068;3039.15660;2576.92852
1972;6;8;1972-06-08;10514.25202;4925.04256;9605.32169;3052.26643;2568.57240
1972;6;9;1972-06-09;10099.15835;4738.55753;9174.17388;2855.77140;2637.85640
1972;6;10;1972-06-10;10166.22854;4768.73741;9246.31354;2890.16582;2621.85666
1972;6;11;1972-06-11;10416.93732;4880.74821;9508.01965;3012.97740;2573.32520
1972;6;12;1972-06-12;10209.52835;4787.10553;9292.59068;2915.37886;2606.57974
1972;6;13;1972-06-13;9791.34476;4598.94252;8858.36827;2720.17171;2681.28426
1972;6;14;1972-06-14;9383.47227;4414.62429;8434.54726;2533.79933;2761.41732
1972;6;15;1972-06-15;9808.21876;4605.67426;8877.12335;2730.79251;2673.19986
1972;6;16;1972-06-16;9933.11464;4661.51626;9008.03455;2790.63451;2646.91320
1972;6;17;1972-06-17;10366.59314;4856.65558;9460.44624;2997.87742;2566.70186
1972;6;18;1972-06-18;10121.68427;4745.68775;9205.64098;2881.79865;2608.41106
1972;6;19;1972-06-19;10875.67137;5084.34478;9991.56862;3248.36740;2478.89374
1972;6;20;1972-06-20;9662.57175;4539.81029;8728.47900;2666.98799;2693.34814
1972;6;21;1972-06-21;10432.49784;4885.76201;9530.34829;3031.88291;2551.16040
1972;6;22;1972-06-22;10482.72453;4907.49895;9582.52084;3056.45211;2542.25720
1972;6;23;1972-06-23;10679.57587;4996.36575;9787.35218;3152.35571;2509.37134
1972;6;24;1972-06-24;9934.58940;4661.56926;9011.67705;2794.66133;2641.12066
1972;6;25;1972-06-25;9486.56976;4459.88582;8544.53115;2585.96258;2730.33612
1972;6;26;1972-06-26;9465.06948;4450.56782;8522.02619;2575.64724;2736.07266
1972;6;27;1972-06-27;10284.19769;4819.14740;9375.07080;2959.13587;2581.11040
1972;6;28;1972-06-28;11422.95964;5330.81617;10562.78126;3521.86411;2399.46614
1972;6;29;1972-06-29;10425.39634;4883.23860;9521.28360;3025.19973;2560.14148
1972;6;30;1972-06-30;11770.54924;5487.70777;10924.27406;3696.69571;2354.75920
1972;7;1;1972-07-01;9606.39701;4515.21585;8668.13918;2636.24112;2718.26306
1972;7;2;1972-07-02;10603.52774;4964.13394;9705.40350;3107.17922;2537.78694
1972;7;3;1972-07-03;9900.79682;4648.41928;8972.00605;2769.57082;2667.41694
1972;7;4;1972-07-04;10400.19405;4873.48811;9492.09661;3004.51870;2579.66240
1972;7;5;1972-07-05;10649.47136;4985.84276;9750.55699;3123.10056;2541.67946
1972;7;6;1972-07-06;10733.17650;5024.27745;9837.13586;3162.40898;2531.34160
1972;7;7;1972-07-07;10247.04181;4805.77105;9329.04384;2924.83164;2620.14480
1972;7;8;1972-07-08;10369.67584;4861.68693;9455.59841;2980.68338;2602.65920
1972;7;9;1972-07-09;9627.71869;4528.20602;8681.70806;2630.14301;2749.40466
1972;7;10;1972-07-10;8894.57471;4199.45656;7917.62620;2298.44035;2915.82720
1972;7;11;1972-07-11;9699.39958;4561.31293;8753.56201;2657.36352;2746.49320
1972;7;12;1972-07-12;9428.77071;4440.66816;8470.75540;2531.60781;2808.34574
1972;7;13;1972-07-13;11143.72341;5213.11345;10257.49355;3344.05842;2501.45934
1972;7;14;1972-07-14;9145.16531;4314.21567;8172.03107;2398.11649;2884.62480
1972;7;15;1972-07-15;10754.26928;5039.23484;9846.91051;3144.05089;2577.65480
1972;7;16;1972-07-16;11667.50681;5450.14922;10799.38523;3595.05472;2441.51560
1972;7;17;1972-07-17;10573.97431;4959.19976;9655.94634;3049.18621;2622.17386
1972;7;18;1972-07-18;11803.58193;5513.56505;10938.43035;3655.57830;2435.36160
1972;7;19;1972-07-19;10568.91807;4958.90931;9647.64610;3039.69590;2638.08774
1972;7;20;1972-07-20;9988.27327;4698.54171;9040.07490;2761.36510;2753.85280
1972;7;21;1972-07-21;10103.52713;4751.86331;9158.52915;2810.81030;2739.85400
1972;7;22;1972-07-22;10378.12014;4876.10434;9442.23310;2936.10282;2696.72306
1972;7;23;1972-07-23;10035.28414;4722.56288;9083.09310;2771.33682;2769.98054
1972;7;24;1972-07-24;10075.70211;4741.56674;9122.69414;2785.39747;2771.05440
1972;7;25;1972-07-25;10222.26383;4808.36526;9273.28734;2849.23482;2752.11440
1972;7;26;1972-07-26;9782.38060;4611.53591;8812.34731;2642.30453;2848.56614
1972;7;27;1972-07-27;10581.72764;4972.49297;9644.81794;3009.42933;2703.67946
1972;7;28;1972-07-28;10952.00942;5140.74172;10029.81839;3182.65276;2647.45254
1972;7;29;1972-07-29;11633.52182;5448.53132;10739.41907;3512.43236;2546.56880
1972;7;30;1972-07-30;10664.20076;5013.13452;9724.81721;3034.78891;2716.52480
1972;7;31;1972-07-31;10666.72523;5015.13010;9724.70662;3030.94488;2725.31840
1972;8;1;1972-08-01;10415.06528;4902.84852;9459.08081;2906.65065;2782.39106
1972;8;2;1972-08-02;9692.57191;4577.90144;8702.73370;2570.65676;2938.53734
1972;8;3;1972-08-03;10123.83468;4773.58330;9150.93702;2762.29182;2858.75720
1972;8;4;1972-08-04;11132.98510;5230.24870;10202.97649;3233.06817;2682.38934
