localidade = Maracanau,", latitude = -3.875",", longitude = -38.625"
data,ief,dvc,dec,ddc
1988-04-08,13.940001,13.0390005,6.543,4.393
1988-04-09,14.308001,13.426001,6.7070003,4.59
1988-04-10,14.173,13.283001,6.6440005,4.5230002
1988-04-11,13.481001,12.556001,6.3290005,4.169
1988-04-12,13.323001,12.389001,6.2560005,4.0930004
1988-04-13,13.654,12.737,6.4030004,4.267
1988-04-14,13.56,12.637001,6.359,4.223
1988-04-15,13.902,12.997001,6.512,4.405
1988-04-16,13.514001,12.592001,6.334,4.2130003
1988-04-17,13.555,12.637001,6.3500004,4.242
1988-04-18,13.77,12.865001,6.445,4.3630004
1988-04-19,13.325001,12.401001,6.242,4.142
1988-04-20,13.222001,12.295001,6.1930003,4.098
1988-04-21,13.032001,12.099001,6.1060004,4.01
1988-04-22,13.591001,12.688001,6.3550005,4.307
1988-04-23,13.09,12.165001,6.1270003,4.057
1988-04-24,12.954,12.026001,6.064,3.9970002
1988-04-25,12.946001,12.019001,6.058,4.0010004
1988-04-26,12.918,11.994,6.044,3.9960003
1988-04-27,12.836,11.911,6.004,3.9640002
1988-04-28,12.827001,11.904,5.998,3.9680002
1988-04-29,12.799001,11.878,5.984,3.9630003
1988-04-30,12.758,11.837001,5.9630003,3.9510002
1988-05-01,12.895,11.984,6.0230002,4.031
1988-05-02,12.620001,11.700001,5.8970003,3.8990002
1988-05-03,12.566001,11.645,5.8700004,3.88
1988-05-04,12.291,11.361001,5.7450004,3.749
1988-05-05,12.242001,11.313001,5.721,3.7330003
1988-05-06,12.056001,11.122001,5.636,3.6480002
1988-05-07,11.950001,11.014001,5.5860004,3.6030002
1988-05-08,11.823001,10.885,5.5270004,3.5490003
1988-05-09,11.740001,10.801001,5.4880004,3.515
1988-05-10,11.821,10.889001,5.5230002,3.5640001
1988-05-11,11.812,10.883,5.517,3.568
1988-05-12,12.113001,11.200001,5.65,3.7280002
1988-05-13,11.781,10.857,5.499,3.5690002
1988-05-14,11.511001,10.579,5.3770003,3.4420002
1988-05-15,11.702001,10.781,5.4610004,3.545
1988-05-16,11.302001,10.365001,5.28,3.3520002
1988-05-17,10.968,10.019,5.129,3.1940002
1988-05-18,11.033001,10.089001,5.156,3.2310002
1988-05-19,11.1310005,10.193001,5.1990004,3.2840002
1988-05-20,10.969001,10.026,5.1250005,3.21
1988-05-21,10.808001,9.860001,5.052,3.137
1988-05-22,10.790001,9.844001,5.043,3.1330001
1988-05-23,10.981001,10.044001,5.1270003,3.2300003
1988-05-24,10.981001,10.0460005,5.1260004,3.2350001
1988-05-25,10.940001,10.005,5.1060004,3.2200003
1988-05-26,10.821,9.882001,5.052,3.1660001
1988-05-27,10.791,9.853001,5.037,3.1560001
1988-05-28,10.713,9.774,5.0020003,3.1220002
1988-05-29,10.72,9.782001,5.004,3.1290002
1988-05-30,10.564,9.622001,4.933,3.058
1988-05-31,10.714001,9.779,4.999,3.134
1988-06-01,10.328,9.379001,4.826,2.9510002
1988-06-02,10.311001,9.362,4.8170004,2.946
1988-06-03,10.3550005,9.410001,4.8360004,2.9710002
1988-06-04,10.200001,9.25,4.7660003,2.9
1988-06-05,10.5130005,9.576,4.905,3.0530002
1988-06-06,10.495001,9.558001,4.8970003,3.0460002
1988-06-07,10.530001,9.596001,4.912,3.0660002
1988-06-08,10.373,9.433001,4.841,2.993
1988-06-09,10.767,9.844001,5.017,3.187
1988-06-10,10.547001,9.616,4.918,3.081
1988-06-11,10.376,9.439,4.841,3.0000002
1988-06-12,10.431001,9.497001,4.8650002,3.028
1988-06-13,10.302,9.364,4.807,2.9680002
1988-06-14,10.492001,9.561001,4.892,3.061
1988-06-15,10.3220005,9.385,4.8160005,2.9800003
1988-06-16,10.280001,9.342,4.796,2.9610002
1988-06-17,10.222,9.283,4.7700005,2.9350002
1988-06-18,10.004001,9.057,4.6730003,2.832
1988-06-19,10.052,9.107,4.6940002,2.8560002
1988-06-20,10.362,9.429001,4.8320003,3.005
1988-06-21,10.491,9.564,4.8900003,3.068
1988-06-22,10.561001,9.636001,4.921,3.1020002
1988-06-23,9.76,8.806001,4.563,2.72
1988-06-24,9.723001,8.767,4.546,2.703
1988-06-25,10.159,9.22,4.742,2.9080002
1988-06-26,10.043,9.1,4.69,2.8530002
1988-06-27,9.71,8.755,4.5410004,2.696
1988-06-28,9.907001,8.959001,4.629,2.788
1988-06-29,9.902,8.953,4.6270003,2.7840002
1988-06-30,9.782001,8.828,4.5740004,2.7270002
1988-07-01,9.725,8.769,4.5490003,2.7
1988-07-02,10.004001,9.057,4.6740003,2.8290002
1988-07-03,9.718,8.76,4.546,2.693
1988-07-04,10.001,9.054001,4.6740003,2.8240001
1988-07-05,10.291,9.354,4.8040004,2.96
1988-07-06,10.273001,9.334001,4.796,2.9490001
1988-07-07,10.696,9.773001,4.986,3.1520002
1988-07-08,10.366,9.428,4.839,2.989
1988-07-09,10.508,9.575001,4.9030004,3.055
1988-07-10,10.484,9.55,4.893,3.0410001
1988-07-11,10.806001,9.883,5.038,3.1950002
1988-07-12,10.389001,9.448001,4.852,2.989
1988-07-13,10.603001,9.67,4.9490004,3.0890002
1988-07-14,10.465,9.526,4.888,3.0200002
1988-07-15,10.613001,9.678,4.9550004,3.088
1988-07-16,10.589001,9.652,4.945,3.072
1988-07-17,10.262,9.31,4.8,2.9120002
1988-07-18,10.402,9.455001,4.8640003,2.9750001
1988-07-19,10.377001,9.427,4.853,2.9580002
1988-07-20,10.395,9.443001,4.8620005,2.963
1988-07-21,10.494,9.545,4.9080005,3.006
1988-07-22,10.543,9.594001,4.931,3.0240002
1988-07-23,10.525001,9.574,4.9240003,3.0110002
1988-07-24,11.161,10.234,5.2110004,3.315
1988-07-25,10.731001,9.785001,5.019,3.101
1988-07-26,10.737,9.7890005,5.0230002,3.0990002
1988-07-27,10.806001,9.859,5.0550003,3.127
1988-07-28,10.683001,9.7300005,5.0010004,3.0630002
1988-07-29,11.021001,10.080001,5.1540003,3.2210002
1988-07-30,10.900001,9.952001,5.1010003,3.157
1988-07-31,11.062,10.118,5.175,3.2300003
1988-08-01,11.243001,10.305,5.2580004,3.3130002
1988-08-02,11.609,10.685,5.4240003,3.4880002
1988-08-03,11.619,10.694,5.4300003,3.4870002
1988-08-04,11.376,10.438001,5.322,3.361
1988-08-05,11.349001,10.408001,5.3120003,3.3420002
1988-08-06,11.489,10.553,5.3770003,3.4050002
1988-08-07,11.725,10.797001,5.484,3.515
1988-08-08,11.893001,10.97,5.5610003,3.5930002
1988-08-09,12.407001,11.5060005,5.794,3.8470001
1988-08-10,11.762,10.830001,5.506,3.515
1988-08-11,11.636001,10.696,5.451,3.4470003
1988-08-12,11.728001,10.791,5.4940004,3.486
1988-08-13,11.454,10.503,5.372,3.3460002
1988-08-14,12.238001,11.321,5.727,3.7280002
1988-08-15,12.09,11.165001,5.662,3.6480002
1988-08-16,11.769001,10.827001,5.519,3.482
1988-08-17,12.155001,11.229,5.695,3.667
1988-08-18,12.500001,11.588,5.852,3.834
1988-08-19,12.728001,11.826,5.9570003,3.943
1988-08-20,13.017,12.127001,6.089,4.085
1988-08-21,12.777,11.874001,5.9830003,3.9550002
1988-08-22,12.686001,11.777,5.9440002,3.9010003
1988-08-23,12.242001,11.31,5.7450004,3.6710002
1988-08-24,12.815001,11.910001,6.0060005,3.9540002
1988-08-25,12.976001,12.077001,6.0810003,4.03
1988-08-26,12.619,11.701,5.9210005,3.841
1988-08-27,12.281,11.344001,5.7710004,3.6660001
1988-08-28,13.028001,12.128,6.11,4.037
1988-08-29,12.895,11.987,6.0520005,3.9630003
1988-08-30,13.064001,12.1640005,6.13,4.043
1988-08-31,13.459001,12.577001,6.3110003,4.2400002
1988-09-01,13.886001,13.026001,6.5060005,4.458
1988-09-02,12.783001,11.865001,6.0090003,3.8820002
1988-09-03,13.018001,12.111001,6.117,3.9950001
1988-09-04,13.683001,12.811001,6.42,4.3320003
1988-09-05,13.527,12.646001,6.352,4.2450004
1988-09-06,13.476001,12.591001,6.3310003,4.2130003
1988-09-07,13.215,12.316001,6.215,4.0740004
1988-09-08,13.367001,12.475,6.2850003,4.1460004
1988-09-09,13.505001,12.620001,6.3500004,4.2120004
1988-09-10,13.354001,12.461,6.2840004,4.13
1988-09-11,13.47,12.583,6.3380003,4.184
1988-09-12,13.614,12.735001,6.405,4.254
1988-09-13,12.999001,12.086,6.129,3.936
1988-09-14,13.446001,12.558001,6.333,4.158
1988-09-15,13.416,12.526001,6.3220005,4.1390004
1988-09-16,13.657001,12.781,6.433,4.2590003
1988-09-17,13.623001,12.745001,6.42,4.237
1988-09-18,13.533001,12.650001,6.3810005,4.1870003
1988-09-19,13.148001,12.245001,6.208,3.9880002
1988-09-20,13.369,12.478001,6.3100004,4.096
1988-09-21,13.419001,12.531,6.3350005,4.118
1988-09-22,13.462001,12.578001,6.3570004,4.137
1988-09-23,13.919001,13.062,6.5660005,4.3690004
1988-09-24,13.722001,12.8550005,6.478,4.2650003
1988-09-25,13.803,12.942,6.517,4.3040004
1988-09-26,13.846001,12.988001,6.5390005,4.3230004
1988-09-27,13.794001,12.934001,6.517,4.294
1988-09-28,13.945001,13.096001,6.5870004,4.3700004
1988-09-29,14.035001,13.192,6.63,4.4150004
1988-09-30,13.629001,12.764001,6.4470005,4.204
1988-10-01,13.735001,12.878,6.497,4.257
1988-10-02,13.821001,12.971001,6.538,4.3
1988-10-03,13.740001,12.887001,6.5030003,4.257
1988-10-04,13.695001,12.841001,6.485,4.2330003
1988-10-05,13.703001,12.851001,6.4900002,4.236
1988-10-06,13.5460005,12.687,6.42,4.155
1988-10-07,13.622001,12.77,6.4560003,4.1930003
1988-10-08,13.5130005,12.656,6.4080005,4.137
1988-10-09,13.862,13.029,6.5690002,4.316
1988-10-10,13.696001,12.8550005,6.4950004,4.2310004
1988-10-11,13.9140005,13.089001,6.596,4.3430004
1988-10-12,14.079,13.267,6.6730003,4.4290004
1988-10-13,14.053,13.243001,6.663,4.4160004
1988-10-14,13.988001,13.177001,6.635,4.3840003
1988-10-15,14.331,13.544001,6.793,4.563
1988-10-16,13.884001,13.0720005,6.591,4.3320003
1988-10-17,13.665001,12.843,6.492,4.222
1988-10-18,13.910001,13.107,6.6050005,4.3500004
1988-10-19,13.774001,12.966001,6.545,4.282
1988-10-20,13.758,12.952001,6.5390005,4.276
1988-10-21,13.621,12.811001,6.478,4.209
1988-10-22,13.781001,12.985001,6.5520005,4.293
1988-10-23,13.971001,13.192,6.6410003,4.395
1988-10-24,14.002001,13.228001,6.656,4.414
1988-10-25,13.7300005,12.942,6.5330005,4.276
1988-10-26,13.641001,12.852,6.4940004,4.234
1988-10-27,13.89,13.122001,6.609,4.366
1988-10-28,13.599001,12.816001,6.477,4.2190003
1988-10-29,13.5130005,12.728001,6.439,4.178
1988-10-30,13.817,13.056001,6.5790005,4.339
1988-10-31,14.343,13.622001,6.821,4.6190004
1988-11-01,14.01,13.271001,6.6700006,4.447
1988-11-02,13.740001,12.987,6.5470004,4.3100004
1988-11-03,13.51,12.746,6.4430003,4.195
1988-11-04,13.634001,12.882001,6.5010004,4.2640004
1988-11-05,13.057,12.271001,6.2370005,3.9720001
1988-11-06,13.216001,12.444,6.3110003,4.057
1988-11-07,13.126,12.353001,6.2710004,4.0150003
1988-11-08,13.4210005,12.673,6.4070005,4.171
1988-11-09,13.428,12.684001,6.4110003,4.178
1988-11-10,13.439001,12.700001,6.4170003,4.188
1988-11-11,13.491,12.76,6.4420004,4.2190003
1988-11-12,13.492001,12.766001,6.4440002,4.224
1988-11-13,13.55,12.831,6.471,4.2590003
1988-11-14,13.674001,12.969001,6.5290003,4.328
1988-11-15,13.515,12.803,6.4570003,4.25
1988-11-16,13.320001,12.598001,6.3690004,4.1520004
1988-11-17,13.468,12.758,6.4370003,4.2310004
1988-11-18,13.552001,12.852,6.477,4.2780004
1988-11-19,13.643001,12.952001,6.5200005,4.328
1988-11-20,13.356001,12.649,6.3890004,4.181
1988-11-21,12.948001,12.214001,6.201,3.9740002
1988-11-22,13.724001,13.048,6.5600004,4.379
1988-11-23,14.257001,13.622001,6.806,4.6660004
1988-11-24,13.993001,13.343,6.6850004,4.5280004
1988-11-25,13.579,12.901001,6.4950004,4.3110003
1988-11-26,13.426001,12.740001,6.426,4.2330003
1988-11-27,13.729001,13.068001,6.5660005,4.395
1988-11-28,13.028001,12.318001,6.2430005,4.032
1988-11-29,13.092001,12.389001,6.274,4.0670004
1988-11-30,13.085001,12.385,6.2710004,4.065
1988-12-01,13.044001,12.342001,6.2530003,4.046
1988-12-02,13.062,12.363001,6.262,4.057
1988-12-03,12.911,12.203001,6.1930003,3.9810002
1988-12-04,12.891001,12.184001,6.1840005,3.9720001
1988-12-05,13.674001,13.025001,6.5460005,4.381
1988-12-06,13.179001,12.496,6.3180003,4.123
1988-12-07,12.856001,12.151001,6.17,3.9580002
1988-12-08,12.841001,12.136001,6.163,3.9510002
1988-12-09,13.184001,12.505001,6.3220005,4.129
1988-12-10,13.071001,12.385,6.2700005,4.071
1988-12-11,13.038001,12.35,6.255,4.0540004
1988-12-12,13.536,12.884001,6.485,4.314
1988-12-13,13.298,12.630001,6.3760004,4.189
1988-12-14,13.222001,12.548,6.341,4.149
1988-12-15,12.961,12.269001,6.221,4.0150003
1988-12-16,12.835001,12.135,6.163,3.9510002
1988-12-17,13.245001,12.576,6.353,4.163
1988-12-18,13.4140005,12.757001,6.4300003,4.2520003
1988-12-19,13.1640005,12.489,6.3150005,4.122
1988-12-20,13.348001,12.687,6.4,4.2180004
1988-12-21,12.819,12.120001,6.156,3.946
1988-12-22,12.658001,11.9470005,6.0820003,3.8630002
1988-12-23,12.941001,12.251,6.2130003,4.0080004
1988-12-24,12.856001,12.159,6.1730003,3.9630003
1988-12-25,12.991,12.303,6.235,4.032
1988-12-26,13.047001,12.363001,6.261,4.0610003
1988-12-27,13.001,12.313001,6.2400002,4.0360003
1988-12-28,13.135,12.455001,6.301,4.104
1988-12-29,13.0460005,12.359,6.26,4.056
1988-12-30,12.683001,11.968,6.0920005,3.8690002
1988-12-31,13.185,12.505001,6.3240004,4.125
1989-01-01,13.27,12.595,6.3630004,4.168
1989-01-02,13.080001,12.39,6.275,4.0680003
1989-01-03,13.219001,12.537001,6.339,4.137
1989-01-04,12.967001,12.265,6.222,4.005
1989-01-05,13.098001,12.402,6.282,4.07
1989-01-06,13.026001,12.324,6.249,4.03
1989-01-07,12.514001,11.772,6.012,3.7680001
1989-01-08,13.078001,12.374001,6.2720003,4.051
1989-01-09,12.817,12.092001,6.1510005,3.9150002
1989-01-10,12.977,12.261001,6.2250004,3.9940002
1989-01-11,12.848001,12.120001,6.1650004,3.9250002
1989-01-12,13.182,12.474001,6.3180003,4.092
1989-01-13,12.819,12.082001,6.15,3.903
1989-01-14,12.956,12.226001,6.2130003,3.969
1989-01-15,13.003,12.273001,6.234,3.9900002
1989-01-16,12.634001,11.873,6.064,3.798
1989-01-17,12.593,11.825001,6.045,3.772
1989-01-18,13.012001,12.269001,6.2370005,3.9780002
1989-01-19,13.386001,12.665001,6.4090004,4.163
1989-01-20,13.003,12.250001,6.2320004,3.9610002
1989-01-21,13.120001,12.370001,6.2850003,4.0150003
1989-01-22,13.080001,12.321001,6.2660003,3.9880002
1989-01-23,13.567,12.837001,6.4900002,4.2310004
1989-01-24,13.225,12.466001,6.3320003,4.05
1989-01-25,13.327001,12.570001,6.3780003,4.096
1989-01-26,13.77,13.0390005,6.5820003,4.3180003
1989-01-27,13.481001,12.724001,6.4480004,4.162
1989-01-28,13.445001,12.68,6.4300003,4.137
1989-01-29,14.061001,13.333,6.7130003,4.4490004
1989-01-30,13.862,13.115001,6.6210003,4.339
1989-01-31,14.146001,13.413001,6.7500005,4.48
1989-02-01,14.501,13.786,6.912,4.6600003
1989-02-02,14.426001,13.701,6.8770003,4.6140003
1989-02-03,14.106001,13.353001,6.729,4.439
1989-02-04,14.215001,13.464001,6.7790003,4.4900002
1989-02-05,14.246,13.491,6.7920003,4.5
1989-02-06,14.218,13.455001,6.7780004,4.478
1989-02-07,13.852,13.059001,6.609,4.283
1989-02-08,13.607,12.791,6.4960003,4.1520004
1989-02-09,14.330001,13.558001,6.827,4.518
1989-02-10,14.087001,13.293,6.714,4.386
1989-02-11,14.484001,13.711,6.8950005,4.5860004
1989-02-12,14.406001,13.621,6.8580003,4.539
1989-02-13,14.236001,13.434001,6.7790003,4.445
1989-02-14,13.829,12.995001,6.591,4.23
1989-02-15,14.125001,13.305,6.7260003,4.3760004
1989-02-16,14.716001,13.934001,6.9950004,4.684
1989-02-17,15.030001,14.265,7.1370006,4.8500004
1989-02-18,15.174001,14.417001,7.201,4.9280005
1989-02-19,14.729001,13.941001,6.9960003,4.6920004
1989-02-20,15.022,14.252001,7.1280003,4.848
1989-02-21,15.200001,14.439001,7.2070003,4.9440002
1989-02-22,14.8880005,14.1050005,7.063,4.7790003
1989-02-23,14.433001,13.618001,6.853,4.5410004
1989-02-24,14.644001,13.841001,6.9470005,4.6530004
1989-02-25,14.485001,13.670001,6.873,4.571
1989-02-26,14.713,13.912001,6.9750004,4.6930003
1989-02-27,15.036,14.254001,7.1210003,4.866
1989-02-28,14.695001,13.89,6.9630003,4.6870003
1989-03-01,14.639001,13.831,6.9350004,4.664
1989-03-02,15.06,14.277,7.1250005,4.8890004
1989-03-03,15.172001,14.396001,7.175,4.952
1989-03-04,15.085001,14.302001,7.1330004,4.9090004
1989-03-05,14.917001,14.122001,7.0540004,4.822
1989-03-06,14.906001,14.110001,7.0470004,4.82
1989-03-07,14.536,13.715001,6.8760004,4.6270003
1989-03-08,14.417001,13.588,6.8190002,4.5680003
1989-03-09,14.400001,13.570001,6.8100004,4.563
1989-03-10,14.436001,13.608001,6.8240004,4.5860004
1989-03-11,13.945001,13.087001,6.5980005,4.335
1989-03-12,13.533001,12.650001,6.4080005,4.129
1989-03-13,14.523001,13.699,6.8570004,4.6450005
1989-03-14,14.357,13.523001,6.7790003,4.563
1989-03-15,13.962001,13.106001,6.5980005,4.362
1989-03-16,14.276001,13.435,6.7390003,4.525
1989-03-17,14.405001,13.568001,6.7950006,4.592
1989-03-18,14.615001,13.788001,6.8890004,4.703
1989-03-19,13.991001,13.124001,6.604,4.3760004
1989-03-20,13.788001,12.908001,6.51,4.2730002
1989-03-21,14.286,13.431001,6.734,4.531
1989-03-22,14.168,13.305,6.6790004,4.4700003
1989-03-23,13.654,12.759001,6.4430003,4.2060003
1989-03-24,14.084001,13.212001,6.637,4.4290004
1989-03-25,14.073001,13.198001,6.63,4.425
1989-03-26,14.345,13.483001,6.7520003,4.5680003
1989-03-27,14.158001,13.284,6.6650004,4.472
1989-03-28,13.714001,12.814001,6.4620004,4.2440004
1989-03-29,13.940001,13.05,6.5620003,4.3630004
1989-03-30,14.103001,13.221001,6.6340003,4.4500003
1989-03-31,13.623001,12.713,6.4150004,4.204
1989-04-01,13.965001,13.073001,6.5680003,4.3840003
1989-04-02,13.699,12.792001,6.446,4.249
1989-04-03,13.476001,12.555,6.3420005,4.138
1989-04-04,13.904,13.0060005,6.5350003,4.361
1989-04-05,13.874001,12.973001,6.5190005,4.349
1989-04-06,14.160001,13.273001,6.6460004,4.5010004
1989-04-07,13.556001,12.637001,6.3710003,4.1920004
1989-04-08,13.22,12.282001,6.2170005,4.025
1989-04-09,13.927001,13.026001,6.5350003,4.3910003
1989-04-10,13.613001,12.695001,6.3910003,4.2330003
1989-04-11,13.6970005,12.784,6.4270005,4.281
1989-04-12,13.686001,12.772,6.42,4.2790003
1989-04-13,13.523001,12.6,6.3450003,4.2000003
1989-04-14,12.679001,11.713,5.9610004,3.778
1989-04-15,13.214001,12.275001,6.201,4.051
1989-04-16,13.55,12.630001,6.3500004,4.2310004
1989-04-17,13.834001,12.931001,6.4760003,4.388
1989-04-18,12.935,11.989,6.0680003,3.9350002
1989-04-19,12.982,12.042001,6.0880003,3.9670002
1989-04-20,12.953001,12.014001,6.0720005,3.9610002
1989-04-21,13.009001,12.075001,6.0950003,3.9980001
1989-04-22,13.255001,12.336,6.2040005,4.1330004
1989-04-23,12.614,11.667001,5.913,3.8160002
1989-04-24,13.18,12.2630005,6.1660004,4.112
1989-04-25,12.726001,11.790001,5.959,3.89
1989-04-26,12.452001,11.5060005,5.834,3.7600002
1989-04-27,12.685,11.753,5.9370003,3.8860002
1989-04-28,12.860001,11.938001,6.0130005,3.9840002
1989-04-29,12.737,11.813001,5.9560003,3.9310002
1989-04-30,12.727,11.805,5.9490004,3.9350002
1989-05-01,12.649,11.727,5.912,3.9040003
1989-05-02,12.370001,11.438001,5.7850003,3.7710001
1989-05-03,12.2560005,11.3220005,5.7310004,3.7220001
1989-05-04,12.306001,11.377001,5.7520003,3.7560003
1989-05-05,12.4140005,11.493001,5.7990003,3.8200002
1989-05-06,12.544001,11.632001,5.8550005,3.8950002
1989-05-07,12.142,11.215,5.6720004,3.7000003
1989-05-08,11.813001,10.874001,5.5230002,3.5430002
1989-05-09,11.584001,10.639001,5.418,3.4380002
1989-05-10,11.570001,10.627001,5.4100003,3.4390001
1989-05-11,11.481001,10.538,5.368,3.403
1989-05-12,11.748,10.819,5.4870005,3.5440001
1989-05-13,11.448001,10.51,5.3500004,3.4020002
1989-05-14,11.484,10.551001,5.3650002,3.4280002
1989-05-15,11.662001,10.739,5.4430003,3.525
1989-05-16,11.519001,10.592001,5.3780003,3.459
1989-05-17,11.264001,10.329,5.262,3.3390002
1989-05-18,11.466001,10.541,5.3510003,3.4440002
1989-05-19,11.393001,10.466001,5.3170004,3.413
1989-05-20,11.4140005,10.489,5.3250003,3.4290001
1989-05-21,11.56,10.643001,5.3890004,3.5070002
1989-05-22,11.0720005,10.137,5.169,3.2700002
1989-05-23,11.145,10.215,5.201,3.311
1989-05-24,11.404,10.486,5.3160005,3.4440002
1989-05-25,11.203,10.278001,5.2240005,3.3490002
1989-05-26,11.223001,10.3,5.2320004,3.3630002
1989-05-27,11.123,10.199,5.1870003,3.318
1989-05-28,11.142,10.219001,5.1940002,3.3320003
1989-05-29,10.971001,10.043,5.117,3.252
1989-05-30,10.941001,10.0130005,5.102,3.2410002
1989-05-31,11.002001,10.078,5.129,3.275
1989-06-01,11.286,10.374001,5.255,3.42
1989-06-02,10.688001,9.754001,4.986,3.1280003
1989-06-03,10.778001,9.849001,5.026,3.1750002
1989-06-04,10.744,9.815001,5.01,3.1620002
1989-06-05,10.652,9.72,4.9680004,3.1200001
1989-06-06,10.682,9.753,4.9810004,3.137
1989-06-07,10.609,9.678,4.947,3.104
1989-06-08,10.700001,9.773001,4.9880004,3.1510003
1989-06-09,10.775001,9.852,5.0210004,3.19
1989-06-10,10.717001,9.793,4.9940004,3.164
1989-06-11,10.731001,9.808001,5.0,3.173
1989-06-12,10.556001,9.627001,4.921,3.0890002
1989-06-13,10.107,9.161,4.7200003,2.8750002
1989-06-14,10.065001,9.118,4.701,2.8560002
1989-06-15,10.070001,9.124001,4.703,2.8600001
1989-06-16,10.307,9.370001,4.808,2.9740002
1989-06-17,10.249001,9.31,4.782,2.947
1989-06-18,10.214001,9.275001,4.7660003,2.9320002
1989-06-19,10.361,9.428,4.8320003,3.0040002
1989-06-20,10.148001,9.207001,4.736,2.9020002
1989-06-21,10.057,9.113001,4.696,2.8590002
1989-06-22,10.269,9.334001,4.7910004,2.9610002
1989-06-23,10.251,9.316,4.783,2.953
1989-06-24,10.369,9.438001,4.835,3.009
1989-06-25,10.13,9.189,4.728,2.894
1989-06-26,10.177,9.239,4.75,2.917
1989-06-27,9.974001,9.027,4.6590004,2.8200002
1989-06-28,10.205001,9.267,4.763,2.9290001
1989-06-29,10.277,9.342,4.795,2.9620001
1989-06-30,10.079,9.136001,4.7070003,2.867
1989-07-01,10.149,9.208,4.7390003,2.8990002
1989-07-02,10.304001,9.369,4.808,2.9720001
1989-07-03,10.413,9.482,4.8580003,3.0230002
1989-07-04,10.434001,9.503,4.867,3.0310001
1989-07-05,10.308001,9.371,4.8110003,2.969
1989-07-06,10.496,9.565001,4.8960004,3.0570002
